voyage_id,vessel_name,vessel_type,departure_port,departure_lat,departure_lon,arrival_port,arrival_lat,arrival_lon,departure_at,arrival_at,distance_nm,avg_speed_knots,heavy_fuel_oil_cons,cargo_qty_mt,is_ballast,is_anomaly,anomaly_type
832,MSC Pride,Container,Shanghai,31.2304,121.4737,Los Angeles,33.7405,-118.2725,2026-01-12 02:21:02.391451,2026-01-24 07:55:57.243245,5645.58,19.23,1363.3,0.0,True,False,
652,MSC Victory,Container,Dubai,25.2769,55.2962,Singapore,1.2644,103.854,2025-12-19 18:17:31.901880,2025-12-25 22:53:58.342558,3156.42,21.24,691.06,0.0,True,False,
665,MSC Victory,Container,Busan,35.1796,129.0756,Hamburg,53.5453,9.97,2026-01-31 13:06:29.820571,2026-02-09 09:24:07.962245,4615.27,21.74,497.46,15084.33,False,False,
221,CAPE Glory,Bulk,Shanghai,31.2304,121.4737,Los Angeles,33.7405,-118.2725,2026-02-12 19:15:04.348000,2026-02-27 03:17:02.812351,5645.58,16.41,714.38,103823.51,False,False,
879,VLCC Navigator,Tanker,Busan,35.1796,129.0756,Hamburg,53.5453,9.97,2025-12-25 06:23:57.261146,2026-01-08 11:45:55.308483,4615.27,13.52,46.15,0.0,True,True,impossible_consumption
386,MSC Atlantic,Container,Busan,35.1796,129.0756,Hamburg,53.5453,9.97,2026-01-03 10:03:11.569895,2026-01-13 22:31:46.887182,4615.27,18.28,648.44,0.0,True,False,
193,CAPE Wave,Bulk,Shanghai,31.2304,121.4737,Rotterdam,51.9244,4.4777,2025-12-31 16:01:51.625821,2026-01-15 18:27:20.949129,4820.25,13.3,753.9,0.0,True,False,
420,MSC Star,Container,Shanghai,31.2304,121.4737,Rotterdam,51.9244,4.4777,2025-12-21 01:10:56.540093,2025-12-30 00:51:12.647476,4820.25,22.35,490.43,8044.65,False,False,
754,MSC Ocean,Container,Dubai,25.2769,55.2962,Singapore,1.2644,103.854,2026-01-16 13:19:41.972074,2026-01-23 09:02:35.001120,3156.42,19.28,582.62,16451.25,False,False,
747,VLCC Ocean,Tanker,Shanghai,31.2304,121.4737,Los Angeles,33.7405,-118.2725,2026-02-03 11:50:41.324082,2026-02-18 21:48:15.059338,5645.58,15.26,1126.35,245861.16,False,False,
997,VLCC Fortune,Tanker,Tokyo,35.6528,139.8394,Los Angeles,33.7405,-118.2725,2026-01-07 21:52:22.306079,2026-01-22 08:10:28.061893,4765.11,13.76,0.0,257738.0,False,True,zero_consumption
346,VLCC Wave,Tanker,Hong Kong,22.3193,114.1694,Los Angeles,33.7405,-118.2725,2026-02-06 12:58:40.651485,2026-02-24 22:51:41.577151,6301.26,14.26,612.85,0.0,True,False,
880,CAPE Atlantic,Bulk,Dubai,55.2962,25.2769,Singapore,103.854,1.2644,2026-01-13 08:21:56.150832,2026-01-23 03:13:05.793689,3156.42,13.44,430.71,0.0,True,True,lat_lon_swap
619,CAPE Wave,Bulk,Tokyo,35.6528,139.8394,Los Angeles,33.7405,-118.2725,2026-01-27 20:25:15.020291,2026-02-10 09:41:03.552714,4765.11,14.65,413.15,45715.85,False,False,
505,CAPE Navigator,Bulk,Hong Kong,22.3193,114.1694,Los Angeles,33.7405,-118.2725,2025-12-18 07:20:12.008228,2026-01-03 12:32:36.912490,6301.26,16.19,756.82,0.0,True,False,
705,VLCC Pride,Tanker,Shanghai,31.2304,121.4737,Los Angeles,33.7405,-118.2725,2025-12-26 15:14:18.739320,2026-01-12 12:31:14.388997,5645.58,13.93,522.81,0.0,True,False,
569,CAPE Pride,Bulk,Singapore,1.2644,103.854,Dubai,25.2769,55.2962,2026-01-23 19:33:08.190030,2026-01-31 19:11:56.058882,3156.42,16.47,273.6,35123.7,False,False,
479,VLCC Explorer,Tanker,Tokyo,35.6528,139.8394,Los Angeles,33.7405,-118.2725,2026-02-06 02:00:13.855464,2026-02-19 11:19:09.930987,4765.11,14.83,446.73,0.0,True,False,
996,VLCC Navigator,Tanker,Hong Kong,22.3193,114.1694,Los Angeles,33.7405,-118.2725,2025-12-18 15:25:16.231056,2026-01-04 05:43:51.275304,6301.26,47.81,664.24,57862.37,False,True,excessive_speed
558,VLCC Pacific,Tanker,Dubai,25.2769,55.2962,Singapore,1.2644,103.854,2026-02-13 17:02:44.118252,2026-02-24 02:33:53.841572,3156.42,12.65,515.2,277200.14,False,False,
278,CAPE Atlantic,Bulk,Shanghai,31.2304,121.4737,Los Angeles,33.7405,-118.2725,2026-01-18 20:57:06.354347,2026-02-04 08:01:25.836502,5645.58,14.29,726.68,0.0,True,False,
285,VLCC Horizon,Tanker,Dubai,25.2769,55.2962,Singapore,1.2644,103.854,2026-01-14 23:47:44.121542,2026-01-24 21:17:56.311158,3156.42,13.29,697.6,94933.37,False,False,
736,VLCC Victory,Tanker,Singapore,1.2644,103.854,Dubai,25.2769,55.2962,2026-01-23 18:23:58.985650,2026-02-03 00:36:37.175978,3156.42,12.82,370.03,186828.31,False,False,
155,CAPE Fortune,Bulk,Shanghai,31.2304,121.4737,Rotterdam,51.9244,4.4777,2025-12-23 22:33:20.751381,2026-01-05 07:55:06.611961,4820.25,16.21,467.0,0.0,True,False,
928,MSC Wave,Container,Shanghai,31.2304,121.4737,Rotterdam,51.9244,4.4777,2026-01-29 11:14:41.082793,2026-01-20 10:53:45.607030,4820.25,22.28,834.33,0.0,True,True,time_inversion
618,MSC Ocean,Container,Tokyo,35.6528,139.8394,Los Angeles,33.7405,-118.2725,2026-01-05 12:38:57.084664,2026-01-14 16:38:42.126215,4765.11,21.66,917.85,7361.98,False,False,
939,VLCC Ocean,Tanker,Hong Kong,22.3193,114.1694,Los Angeles,33.7405,-118.2725,2026-02-04 12:11:25.059837,2026-02-22 16:15:49.142882,6301.26,14.45,0.0,0.0,True,True,zero_consumption
35,CAPE Express,Bulk,Singapore,1.2644,103.854,Dubai,25.2769,55.2962,2026-01-08 09:23:57.211448,2026-01-18 07:37:10.569939,3156.42,13.25,387.05,67753.05,False,False,
873,CAPE Glory,Bulk,Tokyo,35.6528,139.8394,Los Angeles,33.7405,-118.2725,2026-01-11 00:00:14.121004,2025-12-26 21:05:10.236769,4765.11,13.13,584.87,0.0,True,True,time_inversion
749,CAPE Express,Bulk,Dubai,25.2769,55.2962,Singapore,1.2644,103.854,2026-01-12 23:15:32.510191,2026-01-21 19:57:20.865986,3156.42,14.84,557.35,129459.07,False,False,
39,VLCC Horizon,Tanker,Shanghai,31.2304,121.4737,Rotterdam,51.9244,4.4777,2026-02-06 09:10:03.571211,2026-02-19 16:48:46.382882,4820.25,15.08,728.39,163296.87,False,False,
71,MSC Horizon,Container,Singapore,1.2644,103.854,Rotterdam,51.9244,4.4777,2025-12-29 08:07:30.061152,2026-01-09 00:59:56.607427,5689.76,22.15,824.9,0.0,True,False,
455,MSC Pacific,Container,Shanghai,31.2304,121.4737,Rotterdam,51.9244,4.4777,2025-12-31 12:20:05.799250,2026-01-10 10:29:22.518618,4820.25,20.24,676.59,14574.72,False,False,
390,CAPE Pride,Bulk,Dubai,25.2769,55.2962,Singapore,1.2644,103.854,2026-01-26 07:38:51.228294,2026-02-04 14:05:14.314975,3156.42,14.19,467.94,90835.71,False,False,
611,MSC Fortune,Container,Shanghai,31.2304,121.4737,Rotterdam,51.9244,4.4777,2026-01-27 04:28:59.613050,2026-02-07 06:38:53.980803,4820.25,18.11,706.5,3121.01,False,False,
871,MSC Atlantic,Container,Shanghai,31.2304,121.4737,Rotterdam,51.9244,4.4777,2026-01-19 15:14:46.072972,2026-01-29 20:10:39.121752,4820.25,45.41,969.54,0.0,True,True,excessive_speed
341,VLCC Glory,Tanker,Hong Kong,22.3193,114.1694,Los Angeles,33.7405,-118.2725,2026-02-02 09:36:26.067608,2026-02-21 14:54:00.240375,6301.26,13.66,658.64,284202.93,False,False,
393,MSC Atlantic,Container,Busan,35.1796,129.0756,Hamburg,53.5453,9.97,2026-01-03 17:40:39.149748,2026-01-14 07:24:11.574157,4615.27,18.19,722.68,0.0,True,False,
441,VLCC Explorer,Tanker,Tokyo,35.6528,139.8394,Los Angeles,33.7405,-118.2725,2026-01-25 17:37:17.965728,2026-02-08 07:59:56.595865,4765.11,14.6,821.2,160735.57,False,False,
715,MSC Fortune,Container,Shanghai,31.2304,121.4737,Rotterdam,51.9244,4.4777,2026-01-15 07:22:29.417085,2026-01-25 05:17:39.782337,4820.25,20.26,769.41,10351.15,False,False,
416,MSC Pacific,Container,Dubai,25.2769,55.2962,Singapore,1.2644,103.854,2025-12-18 03:28:56.209976,2025-12-24 18:01:00.067334,3156.42,19.91,713.56,0.0,True,False,
239,CAPE Spirit,Bulk,Busan,35.1796,129.0756,Hamburg,53.5453,9.97,2026-01-21 08:25:02.291917,2026-02-02 14:56:46.822868,4615.27,15.67,401.96,0.0,True,False,
771,VLCC Pacific,Tanker,Busan,35.1796,129.0756,Hamburg,53.5453,9.97,2026-01-22 05:05:05.722153,2026-02-04 03:02:33.405162,4615.27,14.89,959.7,181226.31,False,False,
69,VLCC Horizon,Tanker,Singapore,1.2644,103.854,Rotterdam,51.9244,4.4777,2026-01-04 14:33:43.601138,2026-01-24 05:57:32.267252,5689.76,12.07,1092.16,87756.42,False,False,
899,MSC Wave,Container,Dubai,55.2962,25.2769,Singapore,103.854,1.2644,2026-01-19 23:52:42.237146,2026-01-25 14:25:23.362466,3156.42,23.46,542.91,0.0,True,True,lat_lon_swap
235,MSC Spirit,Container,Dubai,25.2769,55.2962,Singapore,1.2644,103.854,2025-12-30 19:00:11.991685,2026-01-06 19:09:58.885665,3156.42,18.77,413.14,0.0,True,False,
276,CAPE Victory,Bulk,Hong Kong,22.3193,114.1694,Los Angeles,33.7405,-118.2725,2025-12-23 14:31:37.227453,2026-01-09 18:38:36.324902,6301.26,15.29,645.63,0.0,True,False,
717,CAPE Express,Bulk,Shanghai,31.2304,121.4737,Rotterdam,51.9244,4.4777,2025-12-19 01:42:33.305208,2025-12-31 12:10:36.277344,4820.25,16.15,487.41,0.0,True,False,
32,MSC Victory,Container,Tokyo,35.6528,139.8394,Los Angeles,33.7405,-118.2725,2026-01-29 11:07:24.582221,2026-02-07 08:08:12.861166,4765.11,22.37,922.96,4184.71,False,False,
689,VLCC Ocean,Tanker,Singapore,1.2644,103.854,Rotterdam,51.9244,4.4777,2025-12-30 13:38:07.799938,2026-01-16 19:08:07.799938,5689.76,13.76,607.9,193410.71,False,False,
856,VLCC Glory,Tanker,Shanghai,31.2304,121.4737,Rotterdam,51.9244,4.4777,2026-02-14 12:36:10.984605,2026-02-28 18:13:20.892472,4820.25,14.11,0.0,0.0,True,True,zero_consumption
872,VLCC Explorer,Tanker,Busan,35.1796,129.0756,Hamburg,53.5453,9.97,2026-02-02 05:32:15.952599,2026-02-15 22:01:36.237297,4615.27,38.19,619.55,0.0,True,True,excessive_speed
778,CAPE Navigator,Bulk,Shanghai,31.2304,121.4737,Rotterdam,51.9244,4.4777,2026-02-09 10:55:43.490062,2026-02-21 20:06:29.359359,4820.25,16.22,459.91,144232.56,False,False,
175,CAPE Navigator,Bulk,Tokyo,35.6528,139.8394,Los Angeles,33.7405,-118.2725,2026-02-03 03:06:19.436422,2026-02-17 22:42:38.242392,4765.11,13.4,426.5,0.0,True,False,
602,VLCC Fortune,Tanker,Tokyo,35.6528,139.8394,Los Angeles,33.7405,-118.2725,2026-01-28 21:13:02.058716,2026-02-12 14:27:00.012756,4765.11,13.49,608.79,0.0,True,False,
244,CAPE Atlantic,Bulk,Singapore,1.2644,103.854,Rotterdam,51.9244,4.4777,2026-02-10 18:17:12.240106,2026-02-26 13:21:04.885009,5689.76,15.01,885.55,24014.76,False,False,
786,CAPE Pacific,Bulk,Tokyo,35.6528,139.8394,Los Angeles,33.7405,-118.2725,2026-02-04 18:18:43.933870,2026-02-16 15:08:11.297887,4765.11,16.73,639.85,0.0,True,False,
384,CAPE Pacific,Bulk,Tokyo,35.6528,139.8394,Los Angeles,33.7405,-118.2725,2026-01-10 04:23:43.838282,2026-01-24 16:12:49.531713,4765.11,13.7,958.65,0.0,True,False,
277,CAPE Pacific,Bulk,Singapore,1.2644,103.854,Dubai,25.2769,55.2962,2025-12-23 02:26:29.508446,2025-12-31 06:44:10.702476,3156.42,16.08,273.32,0.0,True,False,
752,CAPE Express,Bulk,Shanghai,31.2304,121.4737,Rotterdam,51.9244,4.4777,2026-02-12 21:22:32.623776,2026-02-24 21:09:06.653627,4820.25,16.75,323.06,43216.67,False,False,
831,CAPE Spirit,Bulk,Singapore,1.2644,103.854,Rotterdam,51.9244,4.4777,2026-02-07 03:08:37.899097,2026-02-21 22:05:18.023863,5689.76,16.03,715.4,0.0,True,False,
794,CAPE Spirit,Bulk,Shanghai,31.2304,121.4737,Los Angeles,33.7405,-118.2725,2026-02-06 12:30:30.628078,2026-02-23 02:21:53.080509,5645.58,14.19,1116.16,0.0,True,False,
339,MSC Star,Container,Busan,35.1796,129.0756,Hamburg,53.5453,9.97,2026-01-13 07:08:46.968576,2026-01-23 22:24:56.658841,4615.27,18.08,1025.84,5848.58,False,False,
361,CAPE Victory,Bulk,Shanghai,31.2304,121.4737,Los Angeles,33.7405,-118.2725,2026-01-29 09:24:52.594424,2026-02-15 09:55:21.248548,5645.58,13.82,650.07,155139.38,False,False,
228,MSC Spirit,Container,Shanghai,31.2304,121.4737,Rotterdam,51.9244,4.4777,2026-02-05 20:13:34.920378,2026-02-14 10:02:38.558294,4820.25,23.42,637.85,11223.83,False,False,
947,MSC Express,Container,Hong Kong,22.3193,114.1694,Los Angeles,33.7405,-118.2725,2026-02-12 10:52:33.830232,2026-02-25 05:03:35.054722,6301.26,20.58,0.0,7406.1,False,True,zero_consumption
15,MSC Horizon,Container,Hong Kong,22.3193,114.1694,Los Angeles,33.7405,-118.2725,2026-01-24 16:08:35.925449,2026-02-06 21:54:26.303664,6301.26,19.83,752.53,0.0,True,False,
839,CAPE Pride,Bulk,Tokyo,35.6528,139.8394,Los Angeles,33.7405,-118.2725,2026-01-13 20:22:34.275505,2026-01-26 00:53:37.258930,4765.11,16.29,513.35,0.0,True,False,
660,VLCC Navigator,Tanker,Singapore,1.2644,103.854,Dubai,25.2769,55.2962,2025-12-25 15:09:15.277911,2026-01-04 03:52:49.190954,3156.42,13.8,646.23,0.0,True,False,
716,CAPE Star,Bulk,Singapore,1.2644,103.854,Dubai,25.2769,55.2962,2025-12-21 12:08:45.560246,2025-12-29 15:42:39.760989,3156.42,16.14,530.83,164166.21,False,False,
522,MSC Explorer,Container,Dubai,25.2769,55.2962,Singapore,1.2644,103.854,2026-01-06 16:15:09.421845,2026-01-13 16:08:50.272909,3156.42,18.8,627.7,14031.44,False,False,
389,MSC Pride,Container,Hong Kong,22.3193,114.1694,Los Angeles,33.7405,-118.2725,2026-02-11 02:26:00.269065,2026-02-24 09:48:28.672512,6301.26,19.73,996.68,14504.73,False,False,
532,MSC Pride,Container,Shanghai,31.2304,121.4737,Rotterdam,51.9244,4.4777,2026-01-25 20:19:49.650510,2026-02-04 00:50:09.412633,4820.25,21.86,797.94,0.0,True,False,
562,CAPE Pride,Bulk,Busan,35.1796,129.0756,Hamburg,53.5453,9.97,2026-01-07 21:55:54.422314,2026-01-22 09:12:20.426829,4615.27,13.29,472.28,0.0,True,False,
118,VLCC Sea,Tanker,Busan,35.1796,129.0756,Hamburg,53.5453,9.97,2026-01-24 00:23:49.181385,2026-02-06 09:47:40.657708,4615.27,14.36,422.17,39523.79,False,False,
863,CAPE Star,Bulk,Shanghai,31.2304,121.4737,Los Angeles,33.7405,-118.2725,2026-01-27 07:40:17.027920,2026-02-11 03:51:33.873346,5645.58,38.6,922.66,33397.53,False,True,excessive_speed
860,MSC Glory,Container,Busan,129.0756,35.1796,Hamburg,9.97,53.5453,2026-01-23 16:54:23.744400,2026-02-01 22:28:30.023805,4615.27,20.83,992.58,0.0,True,True,lat_lon_swap
446,CAPE Ocean,Bulk,Shanghai,31.2304,121.4737,Los Angeles,33.7405,-118.2725,2026-01-22 10:31:44.641197,2026-02-05 07:00:47.397381,5645.58,16.98,454.75,0.0,True,False,
128,MSC Wave,Container,Dubai,25.2769,55.2962,Singapore,1.2644,103.854,2026-02-10 10:12:42.226716,2026-02-16 08:31:15.662244,3156.42,22.18,466.22,5772.71,False,False,
610,CAPE Victory,Bulk,Busan,35.1796,129.0756,Hamburg,53.5453,9.97,2025-12-29 23:24:30.740050,2026-01-11 02:13:32.895059,4615.27,15.87,823.96,0.0,True,False,
49,VLCC Express,Tanker,Hong Kong,22.3193,114.1694,Los Angeles,33.7405,-118.2725,2026-01-23 19:41:43.159067,2026-02-10 01:26:07.111792,6301.26,15.23,1289.57,111090.89,False,False,
31,CAPE Glory,Bulk,Shanghai,31.2304,121.4737,Los Angeles,33.7405,-118.2725,2026-02-03 02:34:27.968654,2026-02-21 04:10:57.830405,5645.58,13.02,1114.66,126149.17,False,False,
477,CAPE Pride,Bulk,Busan,35.1796,129.0756,Hamburg,53.5453,9.97,2026-01-20 17:23:02.683235,2026-02-04 01:33:01.340953,4615.27,13.41,963.31,0.0,True,False,
405,MSC Pacific,Container,Shanghai,31.2304,121.4737,Rotterdam,51.9244,4.4777,2026-02-02 10:35:07.356497,2026-02-11 21:25:14.415321,4820.25,21.25,1050.12,0.0,True,False,
220,VLCC Pacific,Tanker,Hong Kong,22.3193,114.1694,Los Angeles,33.7405,-118.2725,2026-01-03 11:34:08.367364,2026-01-20 21:08:51.071141,6301.26,15.09,974.49,0.0,True,False,
21,MSC Navigator,Container,Tokyo,35.6528,139.8394,Los Angeles,33.7405,-118.2725,2026-02-03 00:41:22.001501,2026-02-12 08:36:49.633080,4765.11,21.28,587.24,18513.35,False,False,
555,CAPE Pacific,Bulk,Tokyo,35.6528,139.8394,Los Angeles,33.7405,-118.2725,2026-02-05 16:43:55.151436,2026-02-19 21:20:25.001329,4765.11,13.99,910.9,0.0,True,False,
126,MSC Victory,Container,Dubai,25.2769,55.2962,Singapore,1.2644,103.854,2026-01-05 03:05:39.999512,2026-01-12 05:59:19.923713,3156.42,18.47,368.67,0.0,True,False,
875,CAPE Victory,Bulk,Singapore,1.2644,103.854,Rotterdam,51.9244,4.4777,2026-02-06 22:19:07.479375,2026-02-21 16:36:00.679873,5689.76,16.06,56.9,0.0,True,True,impossible_consumption
521,VLCC Horizon,Tanker,Hong Kong,22.3193,114.1694,Los Angeles,33.7405,-118.2725,2026-02-14 16:10:37.182992,2026-03-08 07:39:15.567163,6301.26,12.13,734.39,131215.44,False,False,
723,VLCC Wave,Tanker,Dubai,25.2769,55.2962,Singapore,1.2644,103.854,2026-02-04 20:05:24.454490,2026-02-14 04:25:37.247667,3156.42,14.07,350.61,0.0,True,False,
621,CAPE Atlantic,Bulk,Hong Kong,22.3193,114.1694,Los Angeles,33.7405,-118.2725,2025-12-31 18:19:51.657426,2026-01-17 08:08:16.202881,6301.26,15.84,494.1,104798.77,False,False,
489,VLCC Horizon,Tanker,Tokyo,35.6528,139.8394,Los Angeles,33.7405,-118.2725,2026-01-18 10:44:24.893660,2026-02-03 03:25:43.628838,4765.11,12.65,1094.6,0.0,True,False,
342,MSC Victory,Container,Shanghai,31.2304,121.4737,Los Angeles,33.7405,-118.2725,2025-12-30 08:02:50.006722,2026-01-10 12:45:23.076689,5645.58,21.01,1026.43,0.0,True,False,
756,CAPE Sea,Bulk,Shanghai,31.2304,121.4737,Rotterdam,51.9244,4.4777,2026-01-25 03:20:26.443529,2026-02-07 05:09:32.537279,4820.25,15.36,626.02,63524.91,False,False,
548,VLCC Atlantic,Tanker,Shanghai,31.2304,121.4737,Los Angeles,33.7405,-118.2725,2026-01-09 11:29:31.624822,2026-01-24 13:23:17.778668,5645.58,15.6,770.33,0.0,True,False,
766,VLCC Star,Tanker,Busan,35.1796,129.0756,Hamburg,53.5453,9.97,2026-02-10 08:09:30.592218,2026-02-26 04:19:44.430768,4615.27,12.14,1065.85,0.0,True,False,
635,CAPE Sea,Bulk,Busan,35.1796,129.0756,Hamburg,53.5453,9.97,2025-12-28 07:50:20.524824,2026-01-09 09:11:51.559307,4615.27,15.95,769.52,0.0,True,False,
927,VLCC Wave,Tanker,Singapore,1.2644,103.854,Rotterdam,51.9244,4.4777,2026-01-29 12:13:58.605487,2026-01-12 03:05:42.417804,5689.76,13.64,1310.17,0.0,True,True,time_inversion
219,CAPE Pride,Bulk,Tokyo,35.6528,139.8394,Los Angeles,33.7405,-118.2725,2025-12-25 23:13:01.742221,2026-01-07 14:55:14.820615,4765.11,15.69,612.64,0.0,True,False,
378,MSC Ocean,Container,Dubai,25.2769,55.2962,Singapore,1.2644,103.854,2026-01-05 11:47:51.986845,2026-01-11 02:10:14.515581,3156.42,23.49,326.09,0.0,True,False,
157,CAPE Fortune,Bulk,Shanghai,31.2304,121.4737,Los Angeles,33.7405,-118.2725,2026-01-05 23:09:10.554173,2026-01-20 11:00:04.897981,5645.58,16.23,1008.37,0.0,True,False,
323,VLCC Sea,Tanker,Shanghai,31.2304,121.4737,Rotterdam,51.9244,4.4777,2026-02-03 07:49:15.596171,2026-02-16 03:02:20.299804,4820.25,15.69,836.68,68897.46,False,False,
945,CAPE Victory,Bulk,Busan,35.1796,129.0756,Hamburg,53.5453,9.97,2026-01-06 00:03:34.875709,2026-01-19 09:14:01.180511,4615.27,14.37,0.0,0.0,True,True,zero_consumption
101,CAPE Pacific,Bulk,Singapore,1.2644,103.854,Dubai,25.2769,55.2962,2025-12-17 08:50:32.617752,2025-12-25 09:11:23.074790,3156.42,16.41,306.56,76919.95,False,False,
114,CAPE Pride,Bulk,Busan,35.1796,129.0756,Hamburg,53.5453,9.97,2025-12-27 09:34:06.348668,2026-01-08 06:48:49.661400,4615.27,16.18,773.14,0.0,True,False,
327,MSC Atlantic,Container,Tokyo,35.6528,139.8394,Los Angeles,33.7405,-118.2725,2026-01-05 14:39:24.465834,2026-01-13 21:57:01.429448,4765.11,23.91,902.82,4994.6,False,False,
270,CAPE Fortune,Bulk,Shanghai,31.2304,121.4737,Los Angeles,33.7405,-118.2725,2025-12-17 03:34:29.987477,2026-01-03 19:25:02.419909,5645.58,13.32,858.33,0.0,True,False,
456,CAPE Pride,Bulk,Shanghai,31.2304,121.4737,Rotterdam,51.9244,4.4777,2026-01-23 22:32:31.888247,2026-02-06 08:19:16.427633,4820.25,14.98,384.08,51688.03,False,False,
647,CAPE Fortune,Bulk,Dubai,25.2769,55.2962,Singapore,1.2644,103.854,2026-02-07 01:01:34.106232,2026-02-14 23:24:04.649055,3156.42,16.58,266.8,0.0,True,False,
191,CAPE Spirit,Bulk,Dubai,25.2769,55.2962,Singapore,1.2644,103.854,2026-01-10 23:49:09.420902,2026-01-18 18:48:39.563082,3156.42,16.88,209.92,0.0,True,False,
425,CAPE Navigator,Bulk,Shanghai,31.2304,121.4737,Rotterdam,51.9244,4.4777,2026-01-15 08:12:46.244150,2026-01-30 16:27:07.053928,4820.25,13.09,987.52,0.0,True,False,
226,CAPE Glory,Bulk,Hong Kong,22.3193,114.1694,Los Angeles,33.7405,-118.2725,2026-01-20 17:31:31.649675,2026-02-07 23:06:46.649675,6301.26,14.4,939.83,0.0,True,False,
367,MSC Navigator,Container,Tokyo,35.6528,139.8394,Los Angeles,33.7405,-118.2725,2025-12-31 23:06:36.471823,2026-01-11 02:06:14.442246,4765.11,19.61,948.59,9550.59,False,False,
514,CAPE Navigator,Bulk,Singapore,1.2644,103.854,Rotterdam,51.9244,4.4777,2026-01-08 10:15:05.301485,2026-01-23 10:49:09.407949,5689.76,15.78,957.09,137317.2,False,False,
869,VLCC Atlantic,Tanker,Shanghai,31.2304,121.4737,Los Angeles,33.7405,-118.2725,2025-12-25 09:55:48.820906,2026-01-13 13:40:04.846965,5645.58,12.28,0.0,248213.0,False,True,zero_consumption
735,MSC Glory,Container,Singapore,1.2644,103.854,Dubai,25.2769,55.2962,2026-01-20 19:11:03.777440,2026-01-26 20:18:25.708474,3156.42,21.75,464.0,0.0,True,False,
865,CAPE Victory,Bulk,Singapore,103.854,1.2644,Rotterdam,4.4777,51.9244,2025-12-19 10:32:12.181623,2026-01-03 06:08:48.181623,5689.76,16.0,804.59,0.0,True,True,lat_lon_swap
827,VLCC Pacific,Tanker,Dubai,25.2769,55.2962,Singapore,1.2644,103.854,2025-12-18 21:37:04.665215,2025-12-28 04:12:52.479037,3156.42,14.18,307.12,160688.18,False,False,
61,CAPE Glory,Bulk,Hong Kong,22.3193,114.1694,Los Angeles,33.7405,-118.2725,2026-02-14 01:13:24.049700,2026-03-04 20:36:10.811878,6301.26,13.96,592.82,0.0,True,False,
97,VLCC Horizon,Tanker,Shanghai,31.2304,121.4737,Rotterdam,51.9244,4.4777,2026-02-14 10:43:28.235165,2026-03-02 05:58:23.278438,4820.25,12.71,1217.12,273251.79,False,False,
199,MSC Wave,Container,Shanghai,31.2304,121.4737,Rotterdam,51.9244,4.4777,2026-02-14 15:16:35.316252,2026-02-25 03:14:59.341343,4820.25,19.13,865.73,0.0,True,False,
825,MSC Sea,Container,Shanghai,31.2304,121.4737,Rotterdam,51.9244,4.4777,2026-02-13 12:41:16.230812,2026-02-22 05:21:24.023020,4820.25,23.1,841.91,0.0,True,False,
743,VLCC Express,Tanker,Shanghai,31.2304,121.4737,Los Angeles,33.7405,-118.2725,2026-01-05 11:13:37.191993,2026-01-22 21:43:41.194958,5645.58,13.49,899.84,142048.27,False,False,
609,CAPE Fortune,Bulk,Singapore,1.2644,103.854,Rotterdam,51.9244,4.4777,2025-12-22 06:18:23.569275,2026-01-06 00:35:16.769773,5689.76,16.06,909.09,0.0,True,False,
107,VLCC Sea,Tanker,Singapore,1.2644,103.854,Dubai,25.2769,55.2962,2025-12-23 08:56:41.467921,2026-01-01 17:16:54.261098,3156.42,14.07,690.48,218896.0,False,False,
724,VLCC Navigator,Tanker,Dubai,25.2769,55.2962,Singapore,1.2644,103.854,2026-01-20 04:35:47.182196,2026-01-28 23:43:41.563467,3156.42,14.95,489.22,0.0,True,False,
785,VLCC Atlantic,Tanker,Singapore,1.2644,103.854,Rotterdam,51.9244,4.4777,2026-01-02 02:02:29.664562,2026-01-17 22:52:56.170586,5689.76,14.94,1268.16,0.0,True,False,
685,CAPE Wave,Bulk,Dubai,25.2769,55.2962,Singapore,1.2644,103.854,2025-12-16 20:09:45.945973,2025-12-25 22:17:53.575551,3156.42,14.47,255.11,21949.22,False,False,
406,VLCC Explorer,Tanker,Shanghai,31.2304,121.4737,Los Angeles,33.7405,-118.2725,2025-12-26 20:39:55.197891,2026-01-11 14:48:07.093403,5645.58,14.93,1108.07,0.0,True,False,
450,MSC Explorer,Container,Singapore,1.2644,103.854,Dubai,25.2769,55.2962,2026-01-18 13:14:43.191967,2026-01-24 16:11:32.130514,3156.42,21.48,345.35,17039.37,False,False,
54,MSC Glory,Container,Shanghai,31.2304,121.4737,Rotterdam,51.9244,4.4777,2026-02-10 21:05:32.382702,2026-02-20 21:44:37.864479,4820.25,20.03,1163.19,0.0,True,False,
453,VLCC Sea,Tanker,Hong Kong,22.3193,114.1694,Los Angeles,33.7405,-118.2725,2026-01-14 03:50:27.280491,2026-01-31 09:18:33.894664,6301.26,15.24,1081.26,170468.63,False,False,
206,VLCC Sea,Tanker,Tokyo,35.6528,139.8394,Los Angeles,33.7405,-118.2725,2025-12-29 12:06:20.999048,2026-01-13 00:41:14.634747,4765.11,13.67,1113.09,0.0,True,False,
14,CAPE Navigator,Bulk,Busan,35.1796,129.0756,Hamburg,53.5453,9.97,2025-12-28 14:38:09.381160,2026-01-09 00:22:36.285075,4615.27,16.86,700.07,0.0,True,False,
